"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4992","run-2026-05-24T10-59-10-998Z","6402792","1779620485667","2499","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/14","summary","9",,"1779620485577","1779620485666","89","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4994","run-2026-05-24T10-59-10-998Z","6402794","1779620485786","2500","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/14","summary","9",,"1779620485711","1779620485784","73","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4996","run-2026-05-24T10-59-10-998Z","6402796","1779620485912","2501","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/15","summary","9",,"1779620485819","1779620485912","93","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4998","run-2026-05-24T10-59-10-998Z","6402798","1779620486041","2502","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/15","summary","9",,"1779620485953","1779620486039","86","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5000","run-2026-05-24T10-59-10-998Z","6402800","1779620486172","2503","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/16","summary","9",,"1779620486080","1779620486166","86","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5002","run-2026-05-24T10-59-10-998Z","6402802","1779620486286","2504","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/17","summary","9",,"1779620486202","1779620486284","82","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5004","run-2026-05-24T10-59-10-998Z","6402804","1779620486399","2505","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/17","summary","9",,"1779620486320","1779620486398","78","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5006","run-2026-05-24T10-59-10-998Z","6402806","1779620486526","2506","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/17","summary","9",,"1779620486436","1779620486525","89","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5008","run-2026-05-24T10-59-10-998Z","6402808","1779620486658","2507","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/17","summary","9",,"1779620486561","1779620486657","96","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5010","run-2026-05-24T10-59-10-998Z","6402810","1779620486764","2508","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/17","summary","9",,"1779620486691","1779620486763","72","unknown"
