"batch_id","run_id","jcm","ccrs_mode","file","line","action_type","target","outcome"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","916","move_post","http://127.0.1.1:8080/cells/2/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","917","move","http://127.0.1.1:8080/cells/2/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","930","move_attempt","http://127.0.1.1:8080/cells/1/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","931","move_post","http://127.0.1.1:8080/cells/1/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","932","move","http://127.0.1.1:8080/cells/1/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","942","backtrack","http://127.0.1.1:8080/cells/2/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","943","move_attempt","http://127.0.1.1:8080/cells/2/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","944","move_post","http://127.0.1.1:8080/cells/2/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","945","move","http://127.0.1.1:8080/cells/2/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","956","backtrack","http://127.0.1.1:8080/cells/3/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","957","move_attempt","http://127.0.1.1:8080/cells/3/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","958","move_post","http://127.0.1.1:8080/cells/3/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","959","move","http://127.0.1.1:8080/cells/3/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","973","move_attempt","http://127.0.1.1:8080/cells/3/15","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","974","move_post","http://127.0.1.1:8080/cells/3/15","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","975","move","http://127.0.1.1:8080/cells/3/15","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","988","move_attempt","http://127.0.1.1:8080/cells/3/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","989","move_post","http://127.0.1.1:8080/cells/3/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","990","move","http://127.0.1.1:8080/cells/3/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1005","move_attempt","http://127.0.1.1:8080/cells/2/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1006","move_post","http://127.0.1.1:8080/cells/2/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1007","move","http://127.0.1.1:8080/cells/2/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1020","move_attempt","http://127.0.1.1:8080/cells/1/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1021","move_post","http://127.0.1.1:8080/cells/1/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1022","move","http://127.0.1.1:8080/cells/1/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1035","move_attempt","http://127.0.1.1:8080/cells/1/13","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1036","move_post","http://127.0.1.1:8080/cells/1/13","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1037","move","http://127.0.1.1:8080/cells/1/13","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1047","backtrack","http://127.0.1.1:8080/cells/1/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1048","move_attempt","http://127.0.1.1:8080/cells/1/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1049","move_post","http://127.0.1.1:8080/cells/1/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1050","move","http://127.0.1.1:8080/cells/1/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1061","backtrack","http://127.0.1.1:8080/cells/2/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1062","move_attempt","http://127.0.1.1:8080/cells/2/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1063","move_post","http://127.0.1.1:8080/cells/2/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1064","move","http://127.0.1.1:8080/cells/2/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1075","backtrack","http://127.0.1.1:8080/cells/3/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1076","move_attempt","http://127.0.1.1:8080/cells/3/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1077","move_post","http://127.0.1.1:8080/cells/3/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1078","move","http://127.0.1.1:8080/cells/3/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1092","move_attempt","http://127.0.1.1:8080/cells/3/13","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1093","move_post","http://127.0.1.1:8080/cells/3/13","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1094","move","http://127.0.1.1:8080/cells/3/13","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1104","backtrack","http://127.0.1.1:8080/cells/3/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1105","move_attempt","http://127.0.1.1:8080/cells/3/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1106","move_post","http://127.0.1.1:8080/cells/3/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1107","move","http://127.0.1.1:8080/cells/3/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1120","backtrack","http://127.0.1.1:8080/cells/3/15","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1121","move_attempt","http://127.0.1.1:8080/cells/3/15","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1122","move_post","http://127.0.1.1:8080/cells/3/15","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1123","move","http://127.0.1.1:8080/cells/3/15","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1134","backtrack","http://127.0.1.1:8080/cells/3/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1135","move_attempt","http://127.0.1.1:8080/cells/3/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1136","move_post","http://127.0.1.1:8080/cells/3/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1137","move","http://127.0.1.1:8080/cells/3/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1150","backtrack","http://127.0.1.1:8080/cells/3/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1151","move_attempt","http://127.0.1.1:8080/cells/3/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1152","move_post","http://127.0.1.1:8080/cells/3/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1153","move","http://127.0.1.1:8080/cells/3/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1164","backtrack","http://127.0.1.1:8080/cells/4/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1165","move_attempt","http://127.0.1.1:8080/cells/4/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1166","move_post","http://127.0.1.1:8080/cells/4/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1167","move","http://127.0.1.1:8080/cells/4/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1178","backtrack","http://127.0.1.1:8080/cells/5/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1179","move_attempt","http://127.0.1.1:8080/cells/5/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1180","move_post","http://127.0.1.1:8080/cells/5/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1181","move","http://127.0.1.1:8080/cells/5/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1195","move_attempt","http://127.0.1.1:8080/cells/5/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1196","move_post","http://127.0.1.1:8080/cells/5/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1197","move","http://127.0.1.1:8080/cells/5/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1210","move_attempt","http://127.0.1.1:8080/cells/5/19","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1211","move_post","http://127.0.1.1:8080/cells/5/19","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1212","move","http://127.0.1.1:8080/cells/5/19","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1225","move_attempt","http://127.0.1.1:8080/cells/4/19","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1226","move_post","http://127.0.1.1:8080/cells/4/19","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1227","move","http://127.0.1.1:8080/cells/4/19","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1237","backtrack","http://127.0.1.1:8080/cells/5/19","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1238","move_attempt","http://127.0.1.1:8080/cells/5/19","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1239","move_post","http://127.0.1.1:8080/cells/5/19","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1240","move","http://127.0.1.1:8080/cells/5/19","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1251","backtrack","http://127.0.1.1:8080/cells/5/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1252","move_attempt","http://127.0.1.1:8080/cells/5/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1253","move_post","http://127.0.1.1:8080/cells/5/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1254","move","http://127.0.1.1:8080/cells/5/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1265","backtrack","http://127.0.1.1:8080/cells/5/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1266","move_attempt","http://127.0.1.1:8080/cells/5/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1267","move_post","http://127.0.1.1:8080/cells/5/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1268","move","http://127.0.1.1:8080/cells/5/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1281","backtrack","http://127.0.1.1:8080/cells/6/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1282","move_attempt","http://127.0.1.1:8080/cells/6/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1283","move_post","http://127.0.1.1:8080/cells/6/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1284","move","http://127.0.1.1:8080/cells/6/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1298","move_attempt","http://127.0.1.1:8080/cells/6/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1299","move_post","http://127.0.1.1:8080/cells/6/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1300","move","http://127.0.1.1:8080/cells/6/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1310","backtrack","http://127.0.1.1:8080/cells/6/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1311","move_attempt","http://127.0.1.1:8080/cells/6/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1312","move_post","http://127.0.1.1:8080/cells/6/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1313","move","http://127.0.1.1:8080/cells/6/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1326","backtrack","http://127.0.1.1:8080/cells/7/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1327","move_attempt","http://127.0.1.1:8080/cells/7/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1328","move_post","http://127.0.1.1:8080/cells/7/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1329","move","http://127.0.1.1:8080/cells/7/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1340","backtrack","http://127.0.1.1:8080/cells/8/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1341","move_attempt","http://127.0.1.1:8080/cells/8/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1342","move_post","http://127.0.1.1:8080/cells/8/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1343","move","http://127.0.1.1:8080/cells/8/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1354","backtrack","http://127.0.1.1:8080/cells/9/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1355","move_attempt","http://127.0.1.1:8080/cells/9/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1356","move_post","http://127.0.1.1:8080/cells/9/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1357","move","http://127.0.1.1:8080/cells/9/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1371","move_attempt","http://127.0.1.1:8080/cells/10/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1372","move_post","http://127.0.1.1:8080/cells/10/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1373","move","http://127.0.1.1:8080/cells/10/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1386","move_attempt","http://127.0.1.1:8080/cells/11/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1387","move_post","http://127.0.1.1:8080/cells/11/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1388","move","http://127.0.1.1:8080/cells/11/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1403","move_attempt","http://127.0.1.1:8080/cells/11/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1404","move_post","http://127.0.1.1:8080/cells/11/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1405","move","http://127.0.1.1:8080/cells/11/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1418","move_attempt","http://127.0.1.1:8080/cells/12/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1419","move_post","http://127.0.1.1:8080/cells/12/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1420","move","http://127.0.1.1:8080/cells/12/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1433","move_attempt","http://127.0.1.1:8080/cells/13/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1434","move_post","http://127.0.1.1:8080/cells/13/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1435","move","http://127.0.1.1:8080/cells/13/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1448","move_attempt","http://127.0.1.1:8080/cells/13/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1449","move_post","http://127.0.1.1:8080/cells/13/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1450","move","http://127.0.1.1:8080/cells/13/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1463","move_attempt","http://127.0.1.1:8080/cells/13/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1464","move_post","http://127.0.1.1:8080/cells/13/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1465","move","http://127.0.1.1:8080/cells/13/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1475","backtrack","http://127.0.1.1:8080/cells/13/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1476","move_attempt","http://127.0.1.1:8080/cells/13/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1477","move_post","http://127.0.1.1:8080/cells/13/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1478","move","http://127.0.1.1:8080/cells/13/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1489","backtrack","http://127.0.1.1:8080/cells/13/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1490","move_attempt","http://127.0.1.1:8080/cells/13/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1491","move_post","http://127.0.1.1:8080/cells/13/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1492","move","http://127.0.1.1:8080/cells/13/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1503","backtrack","http://127.0.1.1:8080/cells/12/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1504","move_attempt","http://127.0.1.1:8080/cells/12/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1505","move_post","http://127.0.1.1:8080/cells/12/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1506","move","http://127.0.1.1:8080/cells/12/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1517","backtrack","http://127.0.1.1:8080/cells/11/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1518","move_attempt","http://127.0.1.1:8080/cells/11/18","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1519","move_post","http://127.0.1.1:8080/cells/11/18","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1520","move","http://127.0.1.1:8080/cells/11/18","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1531","backtrack","http://127.0.1.1:8080/cells/11/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1532","move_attempt","http://127.0.1.1:8080/cells/11/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1533","move_post","http://127.0.1.1:8080/cells/11/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1534","move","http://127.0.1.1:8080/cells/11/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1548","move_attempt","http://127.0.1.1:8080/cells/11/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1549","move_post","http://127.0.1.1:8080/cells/11/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1550","move","http://127.0.1.1:8080/cells/11/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1560","backtrack","http://127.0.1.1:8080/cells/11/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1561","move_attempt","http://127.0.1.1:8080/cells/11/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1562","move_post","http://127.0.1.1:8080/cells/11/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1563","move","http://127.0.1.1:8080/cells/11/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1576","backtrack","http://127.0.1.1:8080/cells/10/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1577","move_attempt","http://127.0.1.1:8080/cells/10/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1578","move_post","http://127.0.1.1:8080/cells/10/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1579","move","http://127.0.1.1:8080/cells/10/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1590","backtrack","http://127.0.1.1:8080/cells/9/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1591","move_attempt","http://127.0.1.1:8080/cells/9/17","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1592","move_post","http://127.0.1.1:8080/cells/9/17","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1593","move","http://127.0.1.1:8080/cells/9/17","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1606","backtrack","http://127.0.1.1:8080/cells/9/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1607","move_attempt","http://127.0.1.1:8080/cells/9/16","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1608","move_post","http://127.0.1.1:8080/cells/9/16","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1609","move","http://127.0.1.1:8080/cells/9/16","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1620","backtrack","http://127.0.1.1:8080/cells/9/15","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1621","move_attempt","http://127.0.1.1:8080/cells/9/15","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1622","move_post","http://127.0.1.1:8080/cells/9/15","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1623","move","http://127.0.1.1:8080/cells/9/15","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1634","backtrack","http://127.0.1.1:8080/cells/8/15","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1635","move_attempt","http://127.0.1.1:8080/cells/8/15","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1636","move_post","http://127.0.1.1:8080/cells/8/15","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1637","move","http://127.0.1.1:8080/cells/8/15","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1648","backtrack","http://127.0.1.1:8080/cells/8/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1649","move_attempt","http://127.0.1.1:8080/cells/8/14","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1650","move_post","http://127.0.1.1:8080/cells/8/14","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1651","move","http://127.0.1.1:8080/cells/8/14","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1664","backtrack","http://127.0.1.1:8080/cells/8/13","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1665","move_attempt","http://127.0.1.1:8080/cells/8/13","attempted"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1666","move_post","http://127.0.1.1:8080/cells/8/13","requested"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1667","move","http://127.0.1.1:8080/cells/8/13","success"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mas-0.log","1681","move_attempt","http://127.0.1.1:8080/cells/9/13","attempted"
