"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4926","run-2026-05-24T11-07-04-892Z","6413552","1779624405741","2537","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/15","summary","9",,"1779624405662","1779624405741","79","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4928","run-2026-05-24T11-07-04-892Z","6413554","1779624405864","2538","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/16","summary","9",,"1779624405782","1779624405862","80","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4930","run-2026-05-24T11-07-04-892Z","6413556","1779624405987","2539","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/9/17","summary","9",,"1779624405904","1779624405980","76","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4932","run-2026-05-24T11-07-04-892Z","6413558","1779624406112","2540","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/8/17","summary","9",,"1779624406017","1779624406111","94","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4934","run-2026-05-24T11-07-04-892Z","6413560","1779624406233","2541","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/7/17","summary","9",,"1779624406146","1779624406229","83","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4936","run-2026-05-24T11-07-04-892Z","6413562","1779624406359","2542","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/6/17","summary","9",,"1779624406265","1779624406356","91","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4938","run-2026-05-24T11-07-04-892Z","6413564","1779624406492","2543","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/5/17","summary","9",,"1779624406401","1779624406491","90","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4940","run-2026-05-24T11-07-04-892Z","6413566","1779624406614","2544","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/17","summary","9",,"1779624406530","1779624406612","82","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4942","run-2026-05-24T11-07-04-892Z","6413568","1779624406728","2545","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/17","summary","9",,"1779624406648","1779624406727","79","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4944","run-2026-05-24T11-07-04-892Z","6413570","1779624406856","2546","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/16","summary","9",,"1779624406764","1779624406853","89","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4946","run-2026-05-24T11-07-04-892Z","6413572","1779624406980","2547","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/16","summary","9",,"1779624406890","1779624406977","87","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4948","run-2026-05-24T11-07-04-892Z","6413574","1779624407095","2548","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/16","summary","9",,"1779624407014","1779624407095","81","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4950","run-2026-05-24T11-07-04-892Z","6413576","1779624407225","2549","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/16","summary","9",,"1779624407135","1779624407224","89","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4952","run-2026-05-24T11-07-04-892Z","6413578","1779624407353","2550","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/16","summary","9",,"1779624407262","1779624407349","87","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4954","run-2026-05-24T11-07-04-892Z","6413580","1779624407481","2551","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/15","summary","9",,"1779624407392","1779624407481","89","unknown"
